% Model:              Corrosion_simulation_1_modelAtStep_1.mph
% Version:            COMSOL 5.3.0.223
% Date:               Sep 13 2020, 01:14
% Dimension:          1
% Nodes:              337
% Expressions:        1
% Description:        Line graph
% x                       Height
0                         1.8093525176802485E-15
0.0014880952380952397     3.2158398167314785E-15
0.0029761904761904726     3.3960003450410112E-15
0.004464285714285712      2.5224293355586302E-15
0.005952380952380952      1.931363883432247E-15
0.007440476190476199      3.3750538835480467E-15
0.008928571428571432      2.0449971946401796E-15
0.010416666666666678      2.6904124917857186E-15
0.011904761904761918      3.579694558285169E-15
0.013392857142857158      3.3381330708712652E-15
0.014880952380952384      4.153900823074822E-15
0.016369047619047623      3.2096402662399266E-15
0.01785714285714287       2.152475675884532E-15
0.019345238095238103      3.605282371313686E-15
0.020833333333333343      3.838460178922795E-15
0.022321428571428582      3.3536667251996486E-15
0.023809523809523815      5.1734852602353105E-15
0.025297619047619062      2.521974558563344E-15
0.026785714285714295      2.0853984532537414E-15
0.02827380952380954       2.4142245721844864E-15
0.02976190476190476       4.525316543744663E-15
0.03125000000000001       4.399867007054232E-15
0.03273809523809524       4.062191013896401E-15
0.0342261904761905        4.340627402813235E-15
0.03571428571428573       2.625908356230659E-15
0.03720238095238095       1.901287614624023E-15
0.03869047619047621       2.2997043493868364E-15
0.04017857142857143       3.1711301949115737E-15
0.04166666666666668       1.933107974640691E-15
0.04315476190476191       1.4062286062051115E-15
0.04464285714285716       2.773587689636335E-15
0.04613095238095239       1.2905620756250256E-15
0.04761904761904762       1.8355476388277504E-15
0.04910714285714287       7.258741477384613E-16
0.05059523809523809       3.641700839375935E-15
0.052083333333333336      2.8439676327789822E-15
0.05357142857142857       2.6169142656109516E-15
0.055059523809523815      3.1395315924081885E-15
0.056547619047619034      3.15323875018197E-15
0.05803571428571427       2.75962411750634E-15
0.05952380952380953       1.38715093156552E-15
0.061011904761904746      2.0552673827033222E-15
0.0625                    2.4019044632870187E-15
0.06398809523809523       3.70676465463076E-15
0.0654761904761905        1.966083972333157E-15
0.06696428571428571       3.3131466583262348E-15
0.06845238095238096       3.752453178725096E-15
0.06994047619047622       1.5032944160113138E-15
0.07142857142857144       2.463233978710325E-15
0.07291666666666669       2.500850170597887E-15
0.07440476190476192       2.7711260123540766E-15
0.07589285714285716       3.3224877446457988E-15
0.07738095238095238       3.315214440209261E-15
0.0788690476190476        4.281863625436573E-15
0.08035714285714288       4.320317864508654E-15
0.08184523809523811       4.8192398386268044E-15
0.08333333333333334       3.924824056016E-15
0.08482142857142856       2.065364764346245E-15
0.08630952380952381       1.9790447813388352E-15
0.08779761904761904       2.487013152254367E-15
0.08928571428571425       2.0642362006205642E-15
0.09077380952380953       1.5736374507064452E-15
0.09226190476190474       2.505887462010428E-15
0.09375                   1.8353652425748575E-15
0.09523809523809526       3.637593738496831E-15
0.0967261904761905        3.4783035097188345E-15
0.09821428571428573       6.920587670575641E-16
0.09970238095238096       2.8632734826189376E-15
0.10119047619047622       2.423447154811083E-15
0.10267857142857142       2.2701332434679523E-15
0.10416666666666666       2.917699624905143E-15
0.10565476190476192       4.136046916695306E-15
0.10714285714285715       2.585258280654567E-15
0.10863095238095238       2.731020764811941E-15
0.11011904761904762       2.246504394182286E-15
0.1116071428571429        2.5343068668493524E-15
0.11309523809523811       4.266553303415682E-15
0.11458333333333337       3.1348770815503443E-15
0.1160714285714286        3.5190992793850167E-15
0.11755952380952389       2.636573765260469E-15
0.1190476190476191        3.0353091935087635E-15
0.1205357142857143        2.363871034646387E-15
0.12202380952380959       4.7991432805022775E-15
0.1235119047619048        3.844307264413966E-15
0.12500000000000003       3.5107522902679402E-15
0.12648809523809526       2.526807767188072E-15
0.1279761904761905        3.450314028384001E-15
0.12946428571428573       2.230973337317116E-15
0.13095238095238093       2.403768444670041E-15
0.13244047619047622       8.742458101074333E-16
0.13392857142857142       2.118650727359793E-15
0.13541666666666669       2.67544430961156E-15
0.13690476190476195       3.7208598288281285E-15
0.13839285714285718       3.935139279396488E-15
0.1398809523809524        2.9276933808766227E-15
0.14136904761904764       1.818706292053661E-15
0.1428571428571429        1.9096456332598306E-15
0.1443452380952381        4.904209523127436E-15
0.14583333333333334       4.1629077179570404E-15
0.14732142857142858       3.608860497798411E-15
0.1488095238095238        2.9334802434106445E-15
0.15029761904761904       2.1511089009634017E-15
0.15178571428571425       4.673741038808505E-15
0.15327380952380953       4.484287472917103E-15
0.15476190476190474       1.3276729803555364E-15
0.15625                   1.93566390431914E-15
0.15773809523809526       2.5318434540024987E-15
0.15922619047619052       1.927379770923695E-15
0.16071428571428573       1.7613876181592353E-15
0.16220238095238096       2.9302700639303647E-15
0.16369047619047625       1.808718161254062E-15
0.16517857142857148       1.2545231012614891E-15
0.16666666666666674       2.5713839223408513E-15
0.16815476190476197       3.7548638684077905E-15
0.16964285714285723       2.961019387037087E-15
0.17113095238095247       4.727976294259445E-15
0.17261904761904767       2.8759533411004664E-15
0.174107142857143         2.9455420855761605E-15
0.1755952380952382        5.114505811426281E-15
0.17708333333333345       3.983797711759846E-15
0.17857142857142871       3.3003915087276617E-15
0.18005952380952392       2.2364484234579554E-15
0.18154761904761915       1.3599351308260871E-15
0.18303571428571436       5.018604767315052E-15
0.18452380952380965       1.7567870739046781E-15
0.18601190476190485       1.3307193490281444E-15
0.18750000000000008       1.742408131115599E-15
0.18898809523809532       4.359984972420067E-15
0.19047619047619058       3.773406234511914E-15
0.19196428571428578       1.8131844125866804E-15
0.19345238095238101       3.225204281770627E-15
0.1949404761904763        4.786499705558909E-15
0.19642857142857154       3.884101632168146E-15
0.19791666666666677       5.432789445693383E-15
0.19940476190476203       2.214084678823679E-15
0.20089285714285726       4.1356649724973574E-15
0.20238095238095247       2.152812693639678E-15
0.2038690476190477        2.3983165093148575E-15
0.205357142857143         4.44714139673074E-15
0.2068452380952382        4.587812041936469E-15
0.20833333333333345       2.74847992525534E-15
0.2098214285714287        4.176205765380112E-15
0.21130952380952392       3.973696069746187E-15
0.2127976190476191        3.701972329592857E-15
0.21428571428571433       2.5697699166399227E-15
0.21577380952380962       2.080064143589635E-15
0.21726190476190485       3.3362122076311022E-15
0.21875000000000008       3.58277746969816E-15
0.22023809523809532       4.765624950140685E-15
0.22172619047619055       2.3123410084662263E-15
0.22321428571428578       3.763647032820362E-15
0.22470238095238096       2.80869723103969E-15
0.2261904761904763        5.530386578749684E-15
0.22767857142857148       4.987588527190243E-15
0.2291666666666667        2.6211176604727753E-15
0.2306547619047619        5.9404131375841396E-15
0.23214285714285723       2.805955448537498E-15
0.2336309523809524        1.8455420620851136E-15
0.23511904761904764       2.910049378086973E-15
0.236607142857143         3.979816527526323E-15
0.23809523809523817       2.996653181071182E-15
0.23958333333333345       2.5884647713681737E-15
0.2410714285714287        4.025887952656007E-15
0.24255952380952392       1.5284282773006428E-15
0.24404761904761915       2.3032129383405377E-15
0.24553571428571438       1.6667842028087395E-15
0.24702380952380967       1.3871394228551742E-15
0.2485119047619049        2.6608075642583717E-15
0.2500000000000001        2.0020457551005264E-15
0.25148809523809534       2.4689909204308077E-15
0.2529761904761905        1.534711247241259E-15
0.25446428571428575       1.4865974770593466E-15
0.25595238095238093       2.406305807512493E-15
0.2574404761904762        3.076075518446512E-15
0.2589285714285714        2.7642716172037606E-15
0.2604166666666667        1.8232080621702588E-15
0.261904761904762         2.5869160325366704E-15
0.26339285714285715       2.5657907161099033E-15
0.26488095238095233       1.4045290806113953E-15
0.2663690476190476        2.1471201494392785E-15
0.2678571428571429        2.6348741784696747E-15
0.2693452380952381        4.355936773042162E-15
0.27083333333333337       2.9317686211153418E-15
0.27232142857142866       2.773470634234675E-15
0.27380952380952395       9.94577877085348E-16
0.27529761904761907       1.4884653426280414E-15
0.2767857142857143        3.019968517486336E-15
0.27827380952380965       1.9514241804886276E-15
0.2797619047619049        3.0676351461380237E-15
0.2812500000000001        3.556590088901223E-15
0.2827380952380953        5.312543804383968E-15
0.2842261904761906        4.194771491558696E-15
0.2857142857142857        1.0060274176218768E-15
0.28720238095238093       2.024369272871574E-15
0.2886904761904762        2.1940166886191348E-15
0.2901785714285714        2.259637101511378E-15
0.29166666666666663       2.617094980787259E-15
0.29315476190476186       1.673430943928685E-15
0.2946428571428571        2.1805677630926513E-15
0.2961309523809524        1.7131542735637938E-15
0.29761904761904756       3.838667981937643E-15
0.2991071428571429        2.687934552533763E-15
0.30059523809523814       3.782743777127081E-15
0.30208333333333337       3.780761202964182E-15
0.3035714285714286        3.330165077278305E-15
0.30505952380952384       1.2074914693013193E-15
0.3065476190476191        1.6469773163465152E-15
0.3080357142857143        2.581145296573369E-15
0.30952380952380965       1.9042187882893096E-15
0.3110119047619049        1.1279398049751465E-15
0.3125000000000001        1.7786626666018932E-15
0.31398809523809534       4.252868884940096E-15
0.3154761904761905        2.0807689931925085E-15
0.31696428571428575       3.2638841101237125E-15
0.31845238095238093       2.4223619544322878E-15
0.3199404761904762        2.0822159278750636E-15
0.3214285714285714        2.3468691549752136E-15
0.32291666666666663       3.275157733694939E-15
0.32440476190476186       4.1210315712064755E-15
0.32589285714285715       2.3510496753396625E-15
0.3273809523809524        4.092844786708593E-15
0.3288690476190476        1.8764620620882045E-15
0.33035714285714296       4.958233048516168E-15
0.33184523809523814       4.0924934977468355E-15
0.33333333333333337       3.680598127833273E-15
0.33482142857142855       2.899883490318951E-15
0.33630952380952384       1.6929507717986298E-15
0.33779761904761896       2.9041721049033196E-15
0.3392857142857142        2.3968721310125742E-15
0.3407738095238095        2.916601043076151E-15
0.34226190476190466       1.7872715373324156E-15
0.34374999999999994       1.4454727645516216E-15
0.3452380952380952        3.239574855329997E-15
0.3467261904761904        2.6833417845110234E-15
0.3482142857142857        1.1699412144096875E-15
0.34970238095238093       3.0082986230722577E-15
0.3511904761904762        2.610115023601278E-15
0.3526785714285714        3.786222819652279E-15
0.3541666666666667        2.609765379103914E-15
0.35565476190476186       9.609047025591993E-16
0.35714285714285715       2.5946555748341608E-15
0.3586309523809524        9.587313929785816E-16
0.36011904761904756       2.0405183737601155E-15
0.36160714285714285       1.3468308114088284E-15
0.363095238095238         2.6555280897652243E-15
0.36458333333333326       1.8218178227171388E-15
0.3660714285714285        2.2395601772197615E-15
0.3675595238095237        1.851681261636979E-15
0.3690476190476189        2.013048547501212E-15
0.37053571428571414       1.1010966726706275E-15
0.3720238095238095        3.5860998091511546E-15
0.37351190476190466       3.4398695995095594E-15
0.3749999999999999        1.6871616633345463E-15
0.3764880952380951        5.4907500481124195E-15
0.3779761904761904        2.359501795474527E-15
0.3794642857142857        3.524697912006717E-15
0.38095238095238093       1.837318328524393E-15
0.3824404761904763        2.8817102428807165E-15
0.3839285714285715        3.9007190297201226E-15
0.3854166666666668        1.995783668425838E-15
0.38690476190476203       2.5309444470615626E-15
0.3883928571428572        2.485112174959852E-15
0.38988095238095244       2.2333383126528927E-15
0.39136904761904767       1.47278663600084E-15
0.39285714285714296       8.642121670330484E-16
0.39434523809523814       3.518243157699345E-15
0.39583333333333337       3.082184252385013E-15
0.3973214285714286        1.791452295317792E-15
0.3988095238095239        2.3863661977305312E-15
0.40029761904761907       2.6700486727485483E-15
0.4017857142857143        2.1967431359027946E-15
0.40327380952380965       1.8312168859962276E-15
0.4047619047619048        3.239765203556381E-15
0.40625000000000006       9.130140128534443E-16
0.40773809523809534       2.8022464810769095E-15
0.4092261904761906        3.017387105344407E-15
0.41071428571428575       9.033569407120427E-16
0.41220238095238093       1.8395057147090635E-15
0.4136904761904763        2.055023317342156E-15
0.4151785714285714        2.431260872880893E-15
0.4166666666666667        3.5380286374906515E-15
0.41815476190476186       6.231109042071594E-15
0.41964285714285715       4.2533082079012135E-15
0.4211309523809524        1.2584280279128848E-15
0.42261904761904756       3.032254551611031E-15
0.4241071428571429        2.3609856213873887E-15
0.42559523809523797       2.623923502687646E-15
0.42708333333333326       3.776015385218915E-15
0.4285714285714285        2.7528533739041787E-15
0.43005952380952384       2.3744673447011146E-15
0.431547619047619         1.5642891806389473E-15
0.4330357142857142        1.983704867159822E-15
0.4345238095238096        3.2986190507918405E-15
0.4360119047619047        3.377901501661093E-15
0.43749999999999994       3.583213754996646E-15
0.43898809523809523       3.080432411244935E-15
0.44047619047619047       2.9620106666511183E-15
0.4419642857142856        1.505426338431406E-15
0.4434523809523808        1.9942861250796196E-15
0.44494047619047616       2.0891100057808573E-15
0.44642857142857134       3.139049761713007E-15
0.44791666666666663       4.187985978047593E-15
0.4494047619047619        3.553432784803802E-15
0.45089285714285715       2.1240721982971102E-15
0.4523809523809523        1.924370181173686E-15
0.45386904761904756       8.063494292114181E-16
0.4553571428571429        2.8704334863804085E-15
0.456845238095238         3.2532252374086443E-15
0.4583333333333333        2.626733607175957E-15
0.45982142857142855       7.90950959136062E-15
0.46130952380952384       5.533784065499667E-15
0.46279761904761896       5.551330494583149E-15
0.4642857142857142        5.220116815642976E-15
0.46577380952380953       2.3428110679722328E-15
0.46726190476190466       3.037520082033893E-15
0.4687499999999999        5.151911635596058E-15
0.4702380952380951        6.19439296786697E-15
0.47172619047619047       4.8356049516278025E-15
0.4732142857142856        2.2893522030520117E-15
0.4747023809523807        5.8873431619301685E-15
0.47619047619047616       3.663293469808877E-15
0.4776785714285713        3.38018523234229E-15
0.4791666666666665        3.1207960818234217E-15
0.48065476190476175       2.5912084992996225E-15
0.4821428571428571        4.061887635618522E-15
0.4836309523809522        2.76172679522206E-15
0.48511904761904745       1.5974446653135065E-15
0.4866071428571428        3.450180617859452E-15
0.4880952380952379        4.10253338302102E-15
0.48958333333333326       2.7173947354013986E-15
0.4910714285714285        3.103296996193183E-15
0.49255952380952384       1.4527553963128633E-15
0.49404761904761896       5.501727148785925E-16
0.4955357142857142        2.298837279175461E-15
0.49702380952380953       2.5987271010739103E-15
0.49851190476190466       2.088494510547319E-15
0.5                       2.1065779026977418E-15
